district,market,commodity,variety,price,day,month,year
Kolar,Kolar,Tomato,Tomato,1167.0,18.0,Jan,2017.0
Kolar,Kolar,Tomato,Tomato,1000.0,17.0,Jan,2017.0
Kolar,Kolar,Tomato,Tomato,1134.0,16.0,Jan,2017.0
Kolar,Kolar,Tomato,Tomato,400.0,14.0,Jan,2017.0
Kolar,Kolar,Tomato,Tomato,600.0,13.0,Jan,2017.0
Kolar,Kolar,Tomato,Tomato,533.0,12.0,Jan,2017.0
Kolar,Kolar,Tomato,Tomato,700.0,11.0,Jan,2017.0
Kolar,Kolar,Tomato,Tomato,667.0,10.0,Jan,2017.0
Kolar,Kolar,Tomato,Tomato,600.0,9.0,Jan,2017.0
Kolar,Kolar,Tomato,Tomato,667.0,8.0,Jan,2017.0
Kolar,Kolar,Tomato,Tomato,467.0,7.0,Jan,2017.0
Kolar,Kolar,Tomato,Tomato,467.0,6.0,Jan,2017.0
Kolar,Kolar,Tomato,Tomato,453.0,5.0,Jan,2017.0
Kolar,Kolar,Tomato,Tomato,467.0,4.0,Jan,2017.0
Kolar,Kolar,Tomato,Tomato,454.0,3.0,Jan,2017.0
Kolar,Kolar,Tomato,Tomato,434.0,2.0,Jan,2017.0
Kolar,Kolar,Tomato,Tomato,400.0,1.0,Jan,2017.0
Kolar,Kolar,Tomato,Tomato,433.0,31.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,434.0,30.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,414.0,29.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,334.0,28.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,320.0,27.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,400.0,26.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,434.0,25.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,500.0,24.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,334.0,23.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,334.0,22.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,434.0,21.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,400.0,20.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,434.0,19.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,500.0,18.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,320.0,17.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,454.0,16.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,400.0,15.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,567.0,14.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,434.0,13.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,334.0,12.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,334.0,11.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,334.0,10.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,334.0,9.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,334.0,8.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,467.0,7.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,400.0,6.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,334.0,5.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,500.0,4.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,334.0,3.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,434.0,2.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,434.0,1.0,Dec,2016.0
Kolar,Kolar,Tomato,Tomato,534.0,30.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,600.0,29.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,567.0,28.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,534.0,27.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,480.0,26.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,500.0,25.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,467.0,24.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,434.0,23.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,367.0,22.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,400.0,21.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,400.0,20.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,400.0,19.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,500.0,18.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,400.0,17.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,467.0,16.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,500.0,15.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,400.0,14.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,334.0,13.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,334.0,12.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,367.0,11.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,400.0,10.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,387.0,9.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,400.0,8.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,467.0,7.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,434.0,6.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,400.0,5.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,334.0,4.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,400.0,3.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,433.0,2.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,467.0,1.0,Nov,2016.0
Kolar,Kolar,Tomato,Tomato,467.0,31.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,500.0,30.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,400.0,29.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,534.0,28.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,600.0,27.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,867.0,26.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,900.0,25.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,800.0,24.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,734.0,23.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,667.0,22.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,1067.0,21.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,1200.0,20.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,867.0,19.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,800.0,18.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,1400.0,17.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,1334.0,16.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,1200.0,15.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,1134.0,14.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,1600.0,13.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,1200.0,12.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,1133.0,11.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,1067.0,10.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,1134.0,9.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,934.0,8.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,1000.0,7.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,1333.0,6.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,1800.0,5.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,1667.0,4.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,1833.0,3.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,1867.0,2.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,2000.0,1.0,Oct,2016.0
Kolar,Kolar,Tomato,Tomato,1200.0,30.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1134.0,29.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1067.0,28.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1134.0,27.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1133.0,26.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1200.0,25.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1134.0,24.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1200.0,23.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1334.0,22.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1134.0,21.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1000.0,20.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1200.0,19.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1334.0,18.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1400.0,17.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,867.0,16.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,934.0,15.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,800.0,14.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1000.0,13.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1067.0,12.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1134.0,11.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1200.0,10.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1067.0,9.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1134.0,8.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1000.0,7.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1334.0,6.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1334.0,5.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,976.0,4.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1000.0,3.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,867.0,2.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,900.0,1.0,Sep,2016.0
Kolar,Kolar,Tomato,Tomato,1067.0,31.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,734.0,30.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,800.0,29.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,867.0,28.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,567.0,27.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,667.0,26.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,667.0,25.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,800.0,24.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,600.0,23.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,734.0,22.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,600.0,21.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,734.0,20.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,534.0,19.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,500.0,18.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,567.0,17.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,534.0,16.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,734.0,15.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,667.0,14.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,520.0,13.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,534.0,12.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,500.0,11.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,800.0,10.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,1000.0,9.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,1067.0,8.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,700.0,7.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,667.0,6.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,1000.0,5.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,1334.0,4.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,1200.0,3.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,1334.0,2.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,534.0,1.0,Aug,2016.0
Kolar,Kolar,Tomato,Tomato,1334.0,31.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,1000.0,30.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,1067.0,29.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,1000.0,28.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,1400.0,27.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,1334.0,26.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,1000.0,25.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,1200.0,24.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,1334.0,23.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,1800.0,22.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,2267.0,21.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,2334.0,20.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,2400.0,19.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,2334.0,18.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,2134.0,17.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,2267.0,16.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,2134.0,15.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,2334.0,14.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,2667.0,13.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,2800.0,12.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,2334.0,11.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,2167.0,10.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,3000.0,9.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,2400.0,8.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,2400.0,7.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,2667.0,6.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,1867.0,5.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,1667.0,4.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,3000.0,3.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,2200.0,2.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,2134.0,1.0,Jul,2016.0
Kolar,Kolar,Tomato,Tomato,2334.0,30.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,2334.0,29.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,3067.0,28.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,2867.0,27.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,3000.0,26.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,3334.0,25.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,3167.0,24.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,3134.0,23.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,3000.0,22.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,3000.0,21.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,2534.0,20.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,3067.0,19.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,3000.0,18.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,2834.0,17.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,2667.0,16.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,3500.0,15.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,4000.0,14.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,4334.0,13.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,3167.0,12.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,2800.0,11.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,3000.0,10.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,3867.0,9.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,4334.0,8.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,4267.0,7.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,4334.0,6.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,4000.0,5.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,4134.0,4.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,3834.0,3.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,3534.0,2.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,3167.0,1.0,Jun,2016.0
Kolar,Kolar,Tomato,Tomato,3400.0,31.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,3534.0,30.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,3200.0,29.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,3667.0,28.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,3000.0,27.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,2800.0,26.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,4134.0,25.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,3800.0,24.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,3400.0,23.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,3200.0,22.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,3500.0,21.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,3834.0,20.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,4000.0,19.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,3334.0,18.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,3134.0,17.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,2834.0,15.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,2733.0,14.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,2800.0,13.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,2567.0,12.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,1934.0,11.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,2167.0,10.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,2534.0,9.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,2200.0,8.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,2134.0,7.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,2000.0,6.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,2134.0,5.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,1534.0,4.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,2067.0,2.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,1534.0,1.0,May,2016.0
Kolar,Kolar,Tomato,Tomato,1333.0,30.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,1234.0,29.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,1534.0,28.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,1734.0,27.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,1667.0,26.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,1267.0,25.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,1134.0,24.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,1100.0,23.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,1000.0,22.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,967.0,21.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,1167.0,19.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,1200.0,18.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,1134.0,17.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,1200.0,16.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,667.0,15.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,634.0,14.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,534.0,13.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,1000.0,12.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,667.0,11.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,1000.0,10.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,667.0,9.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,734.0,8.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,600.0,7.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,667.0,6.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,734.0,5.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,500.0,4.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,534.0,3.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,500.0,2.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,367.0,1.0,Apr,2016.0
Kolar,Kolar,Tomato,Tomato,400.0,31.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,480.0,30.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,500.0,29.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,467.0,28.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,400.0,27.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,500.0,26.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,700.0,25.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,800.0,24.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,734.0,23.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,500.0,22.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,534.0,21.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,500.0,20.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,487.0,19.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,467.0,18.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,734.0,17.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,434.0,16.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,467.0,15.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,534.0,14.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,467.0,13.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,534.0,12.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,467.0,11.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,534.0,10.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,600.0,9.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,667.0,8.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,734.0,7.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,667.0,6.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,567.0,5.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,534.0,4.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,467.0,3.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,534.0,2.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,600.0,1.0,Mar,2016.0
Kolar,Kolar,Tomato,Tomato,667.0,29.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,600.0,28.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,634.0,27.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,534.0,26.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,700.0,25.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,734.0,24.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,634.0,23.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,600.0,22.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,667.0,21.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,534.0,20.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,634.0,19.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,734.0,18.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,534.0,17.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,600.0,16.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,734.0,15.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,567.0,14.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,534.0,13.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,533.0,12.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,834.0,9.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,967.0,8.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,1100.0,7.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,1200.0,5.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,1167.0,1.0,Feb,2016.0
Kolar,Kolar,Tomato,Tomato,1067.0,31.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,1000.0,26.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,934.0,25.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,1000.0,24.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,1200.0,23.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,1167.0,22.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,1200.0,21.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,1066.0,20.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,1200.0,19.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,2400.0,18.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,2000.0,17.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,2134.0,16.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,2334.0,15.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,2667.0,14.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,2467.0,13.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,2400.0,12.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,2800.0,9.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,4734.0,8.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,3667.0,6.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,4334.0,5.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,4000.0,4.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,3453.0,3.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,3334.0,2.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,3000.0,1.0,Jan,2016.0
Kolar,Kolar,Tomato,Tomato,2467.0,31.0,Dec,2015.0
Kolar,Kolar,Tomato,Tomato,2334.0,30.0,Dec,2015.0
Kolar,Kolar,Tomato,Tomato,2200.0,29.0,Dec,2015.0
Kolar,Kolar,Tomato,Tomato,2534.0,28.0,Dec,2015.0
Kolar,Kolar,Tomato,Tomato,2067.0,27.0,Dec,2015.0
Kolar,Kolar,Tomato,Tomato,2667.0,26.0,Dec,2015.0
Kolar,Kolar,Tomato,Tomato,2534.0,25.0,Dec,2015.0
